   PIQUANT 0.0.0-main  ps__0246_0688790088_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0793539, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0874599, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0955658, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.103672, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.111778, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.119884, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.12799, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.136096, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.144202, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.152308, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.160414, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.16852, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.176626, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.184732, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.192837, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.200943, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.209049, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.217155, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.225261, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.233367, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.241473, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.249579, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.257685, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.265791, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.273897, 0, 4.79981e-28, 0, 1.41421, -4.79981e-28, 0, 0, 0, 0, 0, 0, 0, 0, 1.81235e-30, 0, 0, 2.39027e-33, 1.25882e-33, 4.78165e-28, 0, 0
0.282003, 0, 1.31135e-26, 0, 1.41421, -1.31135e-26, 0, 0, 0, 0, 0, 0, 0, 0, 4.95131e-29, 0, 0, 6.53021e-32, 5.22454e-31, 1.30634e-26, 0, 0
0.290109, 0, 2.39082e-25, 0, 1.41421, -2.39082e-25, 0, 0, 0, 0, 0, 0, 0, 0, 9.02683e-28, 0, 0, 1.19196e-30, 1.60428e-29, 2.38162e-25, 0, 0
0.298215, 0, 3.99796e-24, 0, 1.41421, -3.99796e-24, 0, 0, 0, 0, 0, 0, 0, 0, 1.50945e-26, 0, 0, 1.99988e-29, 3.45901e-28, 3.9825e-24, 0, 0
0.306321, 0, 3.62147e-23, 0, 1.41421, -3.62147e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.3673e-25, 0, 0, 1.81561e-28, 3.39915e-27, 3.60744e-23, 0, 0
0.314427, 0, 2.87568e-22, 0, 1.41421, -2.87568e-22, 0, 0, 0, 0, 0, 0, 0, 0, 1.08571e-24, 0, 0, 1.4455e-27, 2.88343e-26, 2.86452e-22, 0, 0
0.322533, 0, 2.04384e-21, 0, 1.41421, -2.04384e-21, 0, 0, 0, 0, 0, 0, 0, 0, 7.71647e-24, 0, 0, 1.0305e-26, 2.1689e-25, 2.0359e-21, 0, 0
0.330639, 0, 1.31946e-20, 0, 1.41421, -1.31946e-20, 0, 0, 0, 0, 0, 0, 0, 0, 4.98156e-23, 0, 0, 6.6761e-26, 1.47271e-24, 1.31432e-20, 0, 0
0.338745, 0, 7.83684e-20, 0, 1.41421, -7.83684e-20, 0, 0, 0, 0, 0, 0, 0, 0, 2.95875e-22, 0, 0, 3.98227e-25, 9.1714e-24, 7.80629e-20, 0, 0
0.346851, 0, 4.55278e-19, 0, 1.41421, -4.55278e-19, 0, 0, 0, 0, 0, 0, 0, 0, 1.71886e-21, 0, 0, 2.32909e-24, 5.63488e-23, 4.53501e-19, 0, 0
0.354957, 0, 2.31527e-18, 0, 1.41421, -2.31527e-18, 0, 0, 0, 0, 0, 0, 0, 0, 8.74104e-21, 0, 0, 1.19087e-23, 2.98007e-22, 2.30621e-18, 0, 0
0.363063, 0, 1.10506e-17, 0, 1.41421, -1.10506e-17, 0, 0, 0, 0, 0, 0, 0, 0, 4.172e-20, 0, 0, 5.71828e-23, 1.4764e-21, 1.10073e-17, 0, 0
0.371169, 0, 4.9698e-17, 0, 1.41421, -4.9698e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.87628e-19, 0, 0, 2.58891e-22, 6.88105e-21, 4.95032e-17, 0, 0
0.379275, 0, 2.11311e-16, 0, 1.41421, -2.11311e-16, 0, 0, 0, 0, 0, 0, 0, 0, 7.9777e-19, 0, 0, 1.1089e-21, 3.02793e-20, 2.10482e-16, 0, 0
0.387381, 0, 8.51936e-16, 0, 1.41421, -8.51936e-16, 0, 0, 0, 0, 0, 0, 0, 0, 3.21632e-18, 0, 0, 4.5071e-21, 1.26201e-19, 8.48589e-16, 0, 0
0.395487, 0, 3.29864e-15, 0, 1.41421, -3.29864e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.24532e-17, 0, 0, 1.76284e-20, 5.0625e-19, 3.28567e-15, 0, 0
0.403593, 0, 1.20284e-14, 0, 1.41421, -1.20284e-14, 0, 0, 0, 0, 0, 0, 0, 0, 4.54096e-17, 0, 0, 6.49139e-20, 1.9048e-18, 1.19811e-14, 0, 0
0.411699, 0, 4.18927e-14, 0, 1.41421, -4.18927e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.58149e-16, 0, 0, 2.28529e-19, 6.84233e-18, 4.17275e-14, 0, 0
0.419805, 0, 1.39617e-13, 0, 1.41421, -1.39617e-13, 0, 0, 0, 0, 0, 0, 0, 0, 5.27052e-16, 0, 0, 7.70685e-19, 2.35133e-17, 1.39066e-13, 0, 0
0.427911, 0, 4.46025e-13, 0, 1.41421, -4.46025e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.68366e-15, 0, 0, 2.49422e-18, 7.74435e-17, 4.44262e-13, 0, 0
0.436017, 0, 1.36796e-12, 0, 1.41421, -1.36796e-12, 0, 0, 0, 0, 0, 0, 0, 0, 5.1635e-15, 0, 0, 7.75996e-18, 2.44878e-16, 1.36254e-12, 0, 0
0.444123, 0, 4.03968e-12, 5.31933e-42, 1.41421, -4.03968e-12, 5.31933e-42, 0, 5.31933e-42, 5.31933e-42, 5.31933e-42, 5.31933e-42, 5.31933e-42, 5.31933e-42, 1.52471e-14, 5.31933e-42, 5.31933e-42, 2.32958e-17, 7.4619e-16, 4.02367e-12, 5.31933e-42, 5.31933e-42
0.452229, 0, 1.14644e-11, 1.09626e-40, 1.41421, -1.14644e-11, 1.09626e-40, 0, 1.09626e-40, 1.09626e-40, 1.09626e-40, 1.09626e-40, 1.09626e-40, 1.09626e-40, 4.32672e-14, 1.09626e-40, 1.09626e-40, 6.7287e-17, 2.18392e-15, 1.14189e-11, 1.09626e-40, 1.09626e-40
0.460335, 0, 3.13604e-11, 1.93407e-39, 1.41421, -3.13604e-11, 1.93407e-39, 0, 1.93407e-39, 1.93407e-39, 1.93407e-39, 1.93407e-39, 1.93407e-39, 1.93407e-39, 1.18346e-13, 1.93407e-39, 1.93407e-39, 1.87742e-16, 6.16357e-15, 3.12357e-11, 1.93407e-39, 1.93407e-39
0.468441, 0, 8.27812e-11, 3.0067e-38, 1.41421, -8.27812e-11, 3.0067e-38, 0, 3.0067e-38, 3.0067e-38, 3.0067e-38, 3.0067e-38, 3.0067e-38, 3.0067e-38, 3.1237e-13, 3.0067e-38, 3.0067e-38, 5.06891e-16, 1.67959e-14, 8.24515e-11, 3.0067e-38, 3.0067e-38
0.476547, 0, 2.11092e-10, 4.16633e-37, 1.41421, -2.11092e-10, 4.16633e-37, 0, 4.16633e-37, 4.16633e-37, 4.16633e-37, 4.16633e-37, 4.16633e-37, 4.16633e-37, 7.965e-13, 4.16633e-37, 4.16633e-37, 1.32689e-15, 4.4251e-14, 2.1025e-10, 4.16633e-37, 4.16633e-37
0.484653, 0, 5.20513e-10, 5.18376e-36, 1.41421, -5.20513e-10, 5.18376e-36, 0, 5.18376e-36, 5.18376e-36, 5.18376e-36, 5.18376e-36, 5.18376e-36, 5.18376e-36, 1.96401e-12, 5.18376e-36, 5.18376e-36, 3.37505e-15, 1.12863e-13, 5.18433e-10, 5.18376e-36, 5.18376e-36
0.492758, 0, 1.24234e-09, 5.82669e-35, 1.41421, -1.24234e-09, 5.82669e-35, 0, 5.82669e-35, 5.82669e-35, 5.82669e-35, 5.82669e-35, 5.82669e-35, 5.82669e-35, 4.68801e-12, 5.82669e-35, 5.82669e-35, 8.36385e-15, 2.79067e-13, 1.23736e-09, 5.82669e-35, 5.82669e-35
0.500864, 0, 2.87315e-09, 1.09998e-33, 1.41421, -2.87315e-09, 1.09998e-33, 0, 1.09998e-33, 1.09998e-33, 1.09998e-33, 1.09998e-33, 1.09998e-33, 1.09998e-33, 1.08447e-11, 1.09998e-33, 1.09998e-33, 2.02848e-14, 6.70363e-13, 2.86161e-09, 1.09998e-33, 1.09998e-33
0.50897, 0, 6.44238e-09, 9.98178e-33, 1.41421, -6.44238e-09, 9.98178e-33, 0, 9.98178e-33, 9.98178e-33, 9.98178e-33, 9.98178e-33, 9.98178e-33, 9.98178e-33, 2.43285e-11, 9.98178e-33, 9.98178e-33, 4.81989e-14, 1.56549e-12, 6.41644e-09, 9.98178e-33, 9.98178e-33
0.517076, 0, 1.40202e-08, 8.6582e-32, 1.41421, -1.40202e-08, 8.6582e-32, 0, 8.6582e-32, 8.6582e-32, 8.6582e-32, 8.6582e-32, 8.6582e-32, 8.6582e-32, 5.29888e-11, 8.6582e-32, 8.6582e-32, 1.12795e-13, 3.56356e-12, 1.39636e-08, 8.6582e-32, 8.6582e-32
0.525182, 0, 2.96386e-08, 7.06129e-31, 1.41421, -2.96386e-08, 7.06129e-31, 0, 7.06129e-31, 7.06129e-31, 7.06129e-31, 7.06129e-31, 7.06129e-31, 7.06129e-31, 1.12167e-10, 7.06129e-31, 7.06129e-31, 2.61071e-13, 7.92754e-12, 2.95182e-08, 7.06129e-31, 7.06129e-31
0.533288, 0, 6.09132e-08, 5.37595e-30, 1.41421, -6.09132e-08, 5.37595e-30, 0, 5.37595e-30, 5.37595e-30, 5.37595e-30, 5.37595e-30, 5.37595e-30, 5.37595e-30, 2.30992e-10, 5.37595e-30, 5.37595e-30, 5.9996e-13, 1.72905e-11, 6.06644e-08, 5.37595e-30, 5.37595e-30
0.541394, 0, 1.21809e-07, 3.81433e-29, 1.41421, -1.21809e-07, 3.81433e-29, 0, 3.81433e-29, 3.81433e-29, 3.81433e-29, 3.81433e-29, 3.81433e-29, 3.81433e-29, 4.63286e-10, 3.81433e-29, 3.81433e-29, 1.37299e-12, 3.71201e-11, 1.21307e-07, 3.81433e-29, 3.81433e-29
0.5495, 0, 2.37201e-07, 2.52484e-28, 1.41421, -2.37201e-07, 2.52484e-28, 0, 2.52484e-28, 2.52484e-28, 2.52484e-28, 2.52484e-28, 2.52484e-28, 2.52484e-28, 9.05944e-10, 2.52484e-28, 2.52484e-28, 3.13355e-12, 7.88083e-11, 2.36213e-07, 2.52484e-28, 2.52484e-28
0.557606, 0, 4.50176e-07, 2.07515e-27, 1.41421, -4.50176e-07, 2.07515e-27, 0, 2.07515e-27, 2.07515e-27, 2.07515e-27, 2.07515e-27, 2.07515e-27, 2.07515e-27, 1.72926e-09, 2.07515e-27, 2.07515e-27, 7.13436e-12, 1.66457e-10, 4.48273e-07, 2.07515e-27, 2.07515e-27
0.565712, 0, 8.33337e-07, 1.16844e-26, 1.41421, -8.33337e-07, 1.16844e-26, 0, 1.16844e-26, 1.16844e-26, 1.16844e-26, 1.16844e-26, 1.16844e-26, 1.16844e-26, 3.22567e-09, 1.16844e-26, 1.16844e-26, 1.61529e-11, 3.5099e-10, 8.29745e-07, 1.16844e-26, 1.16844e-26
0.573818, 0, 1.5059e-06, 6.20571e-26, 1.41421, -1.5059e-06, 6.20571e-26, 0, 6.20571e-26, 6.20571e-26, 6.20571e-26, 6.20571e-26, 6.20571e-26, 6.20571e-26, 5.8873e-09, 6.20571e-26, 6.20571e-26, 3.62795e-11, 7.42561e-10, 1.49923e-06, 6.20571e-26, 6.20571e-26
0.581924, 0, 2.65866e-06, 3.11758e-25, 1.41421, -2.65866e-06, 3.11758e-25, 0, 3.11758e-25, 3.11758e-25, 3.11758e-25, 3.11758e-25, 3.11758e-25, 3.11758e-25, 1.05263e-08, 3.11758e-25, 3.11758e-25, 8.05397e-11, 1.58009e-09, 2.64647e-06, 3.11758e-25, 3.11758e-25
0.59003, 0, 4.58959e-06, 1.48533e-24, 1.41421, -4.58959e-06, 1.48533e-24, 0, 1.48533e-24, 1.48533e-24, 1.48533e-24, 1.48533e-24, 1.48533e-24, 1.48533e-24, 1.84585e-08, 1.48533e-24, 1.48533e-24, 1.76093e-10, 3.38182e-09, 4.56757e-06, 1.48533e-24, 1.48533e-24
0.598136, 0, 7.75322e-06, 6.7341e-24, 1.41421, -7.75322e-06, 6.7341e-24, 0, 6.7341e-24, 6.7341e-24, 6.7341e-24, 6.7341e-24, 6.7341e-24, 6.7341e-24, 3.17799e-08, 6.7341e-24, 6.7341e-24, 3.78014e-10, 7.26257e-09, 7.7138e-06, 6.7341e-24, 6.7341e-24
0.606242, 0, 1.28311e-05, 2.92251e-23, 1.41421, -1.28311e-05, 3.48488e-10, 0, 4.19962e-13, 8.39467e-13, 3.77639e-12, 1.05338e-10, 2.19621e-11, 3.90128e-10, 5.37742e-08, 1.36176e-11, 4.65119e-13, 7.94808e-10, 1.55825e-08, 1.27587e-05, 2.92251e-23, 1.37675e-09
0.614348, 0, 2.08665e-05, 4.34838e-08, 1.41421, -2.08665e-05, 4.55554e-08, 4.34838e-08, 4.34863e-08, 4.34888e-08, 4.35063e-08, 4.411e-08, 4.36144e-08, 4.58029e-08, 1.3298e-07, 4.35648e-08, 4.34866e-08, 4.51184e-08, 7.67172e-08, 2.07287e-05, 4.34838e-08, 5.1668e-08
0.622454, 0, 3.33836e-05, 2.02867e-07, 1.41421, -3.33836e-05, 2.11628e-07, 2.02867e-07, 2.02878e-07, 2.02888e-07, 2.02962e-07, 2.05515e-07, 2.03419e-07, 2.12675e-07, 3.49464e-07, 2.0321e-07, 2.02879e-07, 2.06151e-07, 2.72933e-07, 3.31068e-05, 2.02867e-07, 2.37479e-07
0.63056, 0, 5.28737e-05, 8.43462e-07, 1.41421, -5.28737e-05, 8.77363e-07, 8.43462e-07, 8.43503e-07, 8.43544e-07, 8.4383e-07, 8.53709e-07, 8.45599e-07, 8.81413e-07, 1.07991e-06, 8.44787e-07, 8.43508e-07, 8.49905e-07, 9.88841e-07, 5.22654e-05, 8.43462e-07, 9.7739e-07
0.638666, 0, 8.3788e-05, 3.21234e-06, 1.41421, -8.3788e-05, 3.3334e-06, 3.21234e-06, 3.21249e-06, 3.21263e-06, 3.21365e-06, 3.24893e-06, 3.21997e-06, 3.34786e-06, 3.58801e-06, 3.21707e-06, 3.2125e-06, 3.22469e-06, 3.50835e-06, 8.23183e-05, 3.21234e-06, 3.69059e-06
0.646772, 0, 0.000135267, 1.13028e-05, 1.41421, -0.000135267, 1.17034e-05, 1.13028e-05, 1.13033e-05, 1.13037e-05, 1.13071e-05, 1.14239e-05, 1.1328e-05, 1.17512e-05, 1.18909e-05, 1.13184e-05, 1.13033e-05, 1.13259e-05, 1.18922e-05, 0.000131467, 1.13028e-05, 1.28854e-05
0.654878, 0, 0.000228121, 3.6894e-05, 1.41421, -0.000228121, 3.81263e-05, 3.6894e-05, 3.68955e-05, 3.6897e-05, 3.69074e-05, 3.72665e-05, 3.69717e-05, 3.82735e-05, 3.78017e-05, 3.69422e-05, 3.68957e-05, 3.69365e-05, 3.80406e-05, 0.000218026, 3.6894e-05, 4.17623e-05
0.662984, 0, 0.000411586, 0.000112051, 1.41421, -0.000411586, 0.000115584, 0.000112051, 0.000112055, 0.00011206, 0.00011209, 0.000113119, 0.000112274, 0.000116006, 0.000113433, 0.000112189, 0.000112056, 0.000112128, 0.000114229, 0.000385023, 0.000112051, 0.000126007
0.67109, 0.973932, 0.00080053, 0.000317444, 1.72451, 0.973131, 0.000326904, 0.000317444, 0.000317455, 0.000317466, 0.000317546, 0.000320303, 0.00031804, 0.000328035, 0.00031952, 0.000317813, 0.000317456, 0.000317579, 0.000321488, 0.000732872, 0.000317444, 0.000354819
0.679196, 0.0260684, 0.00165121, 0.000840907, 1.4234, 0.0244172, 0.000864632, 0.000840907, 0.000840935, 0.000840964, 0.000841164, 0.000848078, 0.000842402, 0.000867467, 0.000843992, 0.000841834, 0.000840938, 0.000841142, 0.000848264, 0.00148655, 0.000840907, 0.000934639
0.687302, 0, 0.00350207, 0.0020876, 1.41421, -0.00350207, 0.00214345, 0.0020876, 0.00208767, 0.00208774, 0.00208821, 0.00210448, 0.00209112, 0.00215012, 0.00209214, 0.00208978, 0.00208768, 0.00208801, 0.00210075, 0.00312153, 0.0020876, 0.00230823
0.695408, 0, 0.00741114, 0.00486779, 1.41421, -0.00741114, 0.00499143, 0.00486779, 0.00486794, 0.00486809, 0.00486913, 0.00490516, 0.00487558, 0.00500621, 0.00487441, 0.00487262, 0.00486795, 0.00486848, 0.00489094, 0.00657819, 0.00486779, 0.00535627
0.703514, 0, 0.0153163, 0.0106842, 1.41421, -0.0153163, 0.0109423, 0.0106842, 0.0106845, 0.0106849, 0.010687, 0.0107622, 0.0107005, 0.0109731, 0.0106938, 0.0106943, 0.0106846, 0.0106854, 0.0107246, 0.0135903, 0.0106842, 0.0117038
0.71162, 0, 0.0305192, 0.0221211, 1.41421, -0.0305192, 0.02263, 0.0221211, 0.0221217, 0.0221223, 0.0221266, 0.0222749, 0.0221532, 0.0226908, 0.0221349, 0.022141, 0.0221218, 0.022123, 0.0221908, 0.0271312, 0.0221211, 0.0241314
0.719726, 1, 0.0582402, 0.0432934, 1.73205, 0.94176, 0.0442433, 0.0432934, 0.0432945, 0.0432957, 0.0433037, 0.0435805, 0.0433533, 0.0443568, 0.0433131, 0.0433305, 0.0432947, 0.0432966, 0.043413, 0.0519327, 0.0432934, 0.0470461
0.727832, 1.95705, 0.106124, 0.0802577, 1.98923, 1.85092, 0.0819399, 0.0802577, 0.0802597, 0.0802617, 0.0802759, 0.0807662, 0.0803637, 0.0821409, 0.0802855, 0.0803234, 0.0802599, 0.0802628, 0.080461, 0.0949697, 0.0802577, 0.0869035
0.735938, 0.0429516, 0.184492, 0.141218, 1.42932, -0.14154, 0.14405, 0.141218, 0.141221, 0.141225, 0.141248, 0.142074, 0.141396, 0.144388, 0.141257, 0.141328, 0.141222, 0.141226, 0.141559, 0.165721, 0.141218, 0.152407
0.744044, 1.90446, 0.306104, 0.236328, 1.97597, 1.59836, 0.240871, 0.236328, 0.236334, 0.236339, 0.236378, 0.237702, 0.236615, 0.241414, 0.236382, 0.236506, 0.236334, 0.236342, 0.236892, 0.27599, 0.236328, 0.254275
0.75215, 0.0955376, 0.485221, 0.37692, 1.4476, -0.389684, 0.383877, 0.37692, 0.376929, 0.376937, 0.376996, 0.379023, 0.377359, 0.384708, 0.376993, 0.377192, 0.37693, 0.376941, 0.37783, 0.439069, 0.37692, 0.404403
0.760256, 0, 0.735913, 0.574099, 1.41421, -0.735913, 0.584291, 0.574099, 0.574111, 0.574123, 0.574209, 0.57718, 0.574741, 0.585508, 0.574196, 0.574497, 0.574112, 0.574131, 0.575526, 0.668209, 0.574099, 0.614363
0.768362, 2.89, 1.06976, 0.836824, 2.21133, 1.82024, 0.851141, 0.836824, 0.836841, 0.836858, 0.836979, 0.841152, 0.837726, 0.852852, 0.83695, 0.837383, 0.836843, 0.836873, 0.838993, 0.974487, 0.836824, 0.893388
0.776467, 1.99517, 1.49336, 1.16981, 1.99879, 0.501809, 1.18914, 1.16981, 1.16983, 1.16985, 1.17002, 1.17565, 1.17102, 1.19145, 1.16997, 1.17056, 1.16983, 1.16988, 1.17299, 1.36449, 1.16981, 1.24617
0.784573, 1.9952, 2.00634, 1.57172, 1.9988, -0.0111457, 1.59686, 1.57172, 1.57175, 1.57178, 1.57199, 1.57932, 1.57331, 1.59986, 1.57192, 1.5727, 1.57176, 1.57183, 1.57621, 1.8384, 1.57172, 1.67103
0.792679, 2.99517, 2.6005, 2.03422, 2.23499, 0.394665, 2.06578, 2.03422, 2.03426, 2.03429, 2.03456, 2.04376, 2.03621, 2.06955, 2.03446, 2.03545, 2.03426, 2.03438, 2.04032, 2.38914, 2.03422, 2.15892
0.800785, 2.05983, 3.26059, 2.54208, 2.0149, -1.20076, 2.58044, 2.54208, 2.54213, 2.54217, 2.5425, 2.55368, 2.5445, 2.58503, 2.54237, 2.54358, 2.54213, 2.54231, 2.55004, 3.00312, 2.54208, 2.69366
0.808891, 1.99758, 3.96711, 3.0747, 1.9994, -1.96953, 3.11995, 3.0747, 3.07475, 3.07481, 3.07519, 3.08837, 3.07755, 3.12535, 3.07503, 3.07647, 3.07476, 3.07502, 3.08467, 3.66276, 3.0747, 3.25352
0.816997, 3.85868, 4.70068, 3.6085, 2.42047, -0.842003, 3.66043, 3.6085, 3.60856, 3.60862, 3.60906, 3.6242, 3.61177, 3.66664, 3.60887, 3.61053, 3.60857, 3.60893, 3.6205, 4.35067, 3.6085, 3.81381
0.825103, 3.1365, 5.44736, 4.11994, 2.26638, -2.31086, 4.1781, 4.11994, 4.12001, 4.12008, 4.12057, 4.13752, 4.12361, 4.18505, 4.12036, 4.12221, 4.12002, 4.12051, 4.13383, 5.0547, 4.11994, 4.35004
0.833209, 11.5519, 6.2038, 4.58838, 3.68129, 5.34809, 4.65211, 4.58838, 4.58846, 4.58853, 4.58907, 4.60764, 4.59239, 4.65972, 4.58883, 4.59086, 4.58847, 4.58911, 4.60383, 5.77285, 4.58838, 4.84086
0.841315, 8.2899, 6.98098, 4.99827, 3.20779, 1.30892, 5.06678, 4.99827, 4.99835, 4.99843, 4.99901, 5.01897, 5.00259, 5.07497, 4.99875, 5.00094, 4.99836, 4.99918, 5.01482, 6.51689, 4.99827, 5.27042
0.849421, 11.4391, 7.80535, 5.34037, 3.66593, 3.63372, 5.41285, 5.34037, 5.34046, 5.34054, 5.34116, 5.36227, 5.34494, 5.42151, 5.34088, 5.34318, 5.34047, 5.34148, 5.35746, 7.31338, 5.34037, 5.62958
0.857527, 9.22035, 8.71652, 5.61181, 3.34968, 0.50383, 5.68744, 5.61181, 5.6119, 5.61199, 5.61263, 5.63465, 5.61657, 5.69648, 5.61233, 5.61473, 5.61192, 5.61314, 5.62884, 8.20138, 5.61181, 5.91599
0.865633, 6.23497, 9.76126, 5.81524, 2.86966, -3.52629, 5.8933, 5.81524, 5.81533, 5.81542, 5.81608, 5.83881, 5.82016, 5.90263, 5.81578, 5.81823, 5.81536, 5.81683, 5.83165, 9.22653, 5.81524, 6.13322
0.873739, 7.90395, 10.9845, 5.95739, 3.14705, -3.08051, 6.03726, 5.95739, 5.95749, 5.95758, 5.95826, 5.9815, 5.96243, 6.0468, 5.95794, 5.96042, 5.95754, 5.9593, 5.97271, 10.4321, 5.95739, 6.28927
