   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_174.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0729706, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.080845, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0887194, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0965938, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.104468, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.112343, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.120217, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.128091, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.135966, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.14384, 0, 1.26579e-29, 0, 1.41421, -1.26579e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.56666e-32, 0, 0, 2.63533e-34, 4.50854e-35, 0, 1.25819e-29, 0, 0, 0
0.151715, 0, 1.44267e-28, 0, 1.41421, -1.44267e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62342e-31, 0, 0, 3.00338e-33, 1.04491e-32, 0, 1.43391e-28, 0, 0, 0
0.159589, 0, 1.0331e-27, 0, 1.41421, -1.0331e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17505e-30, 0, 0, 2.15065e-32, 1.14632e-31, 0, 1.02679e-27, 0, 0, 0
0.167463, 0, 5.91392e-27, 0, 1.41421, -5.91392e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53476e-29, 0, 0, 1.23274e-31, 8.06413e-31, 0, 5.87764e-27, 0, 0, 0
0.175338, 0, 3.12604e-26, 0, 1.41421, -3.12604e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8684e-28, 0, 0, 6.55588e-31, 5.01568e-30, 0, 3.10679e-26, 0, 0, 0
0.183212, 0, 1.44467e-25, 0, 1.41421, -1.44467e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.63448e-28, 0, 0, 3.04702e-30, 2.54632e-29, 0, 1.43575e-25, 0, 0, 0
0.191087, 0, 6.10418e-25, 0, 1.41421, -6.10418e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64829e-27, 0, 0, 1.29471e-29, 1.1492e-28, 0, 6.06642e-25, 0, 0, 0
0.198961, 0, 2.41125e-24, 0, 1.41421, -2.41125e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44112e-26, 0, 0, 5.14336e-29, 4.77802e-28, 0, 2.39631e-24, 0, 0, 0
0.206835, 0, 9.02131e-24, 0, 1.41421, -9.02131e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39168e-26, 0, 0, 1.93546e-28, 1.8649e-27, 0, 8.96534e-24, 0, 0, 0
0.21471, 0, 3.22402e-23, 0, 1.41421, -3.22402e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92685e-25, 0, 0, 6.95813e-28, 6.91197e-27, 0, 3.20399e-23, 0, 0, 0
0.222584, 0, 1.10716e-22, 0, 1.41421, -1.10716e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.61695e-25, 0, 0, 2.40422e-27, 2.45145e-26, 0, 1.10027e-22, 0, 0, 0
0.230459, 0, 3.66968e-22, 0, 1.41421, -3.66968e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19317e-24, 0, 0, 8.01981e-27, 8.36587e-26, 0, 3.64683e-22, 0, 0, 0
0.238333, 0, 1.17795e-21, 0, 1.41421, -1.17795e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03997e-24, 0, 0, 2.59149e-26, 2.75838e-25, 0, 1.17061e-21, 0, 0, 0
0.246207, 0, 3.67197e-21, 0, 1.41421, -3.67197e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19452e-23, 0, 0, 8.13442e-26, 8.81579e-25, 0, 3.64906e-21, 0, 0, 0
0.254082, 0, 1.11404e-20, 0, 1.41421, -1.11404e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65788e-23, 0, 0, 2.48579e-25, 2.7381e-24, 0, 1.10708e-20, 0, 0, 0
0.261956, 0, 3.29548e-20, 0, 1.41421, -3.29548e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96949e-22, 0, 0, 7.40899e-25, 8.28194e-24, 0, 3.27488e-20, 0, 0, 0
0.269831, 0, 9.51967e-20, 0, 1.41421, -9.51967e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68924e-22, 0, 0, 2.15716e-24, 2.44379e-23, 0, 9.46012e-20, 0, 0, 0
0.277705, 0, 2.68886e-19, 0, 1.41421, -2.68886e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60693e-21, 0, 0, 6.14327e-24, 7.04496e-23, 0, 2.67202e-19, 0, 0, 0
0.285579, 0, 7.43409e-19, 0, 1.41421, -7.43409e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44278e-21, 0, 0, 1.71313e-23, 1.98659e-22, 0, 7.3875e-19, 0, 0, 0
0.293454, 0, 2.01372e-18, 0, 1.41421, -2.01372e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20344e-20, 0, 0, 4.68228e-23, 5.48524e-22, 0, 2.00109e-18, 0, 0, 0
0.301328, 0, 5.34841e-18, 0, 1.41421, -5.34841e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19628e-20, 0, 0, 1.25532e-22, 1.48433e-21, 0, 5.31483e-18, 0, 0, 0
0.309203, 0, 1.39379e-17, 0, 1.41421, -1.39379e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.32938e-20, 0, 0, 3.30354e-22, 3.93948e-21, 0, 1.38503e-17, 0, 0, 0
0.317077, 0, 3.56589e-17, 0, 1.41421, -3.56589e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13096e-19, 0, 0, 8.5388e-22, 1.02614e-20, 0, 3.54347e-17, 0, 0, 0
0.324951, 0, 8.96095e-17, 0, 1.41421, -8.96095e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35495e-19, 0, 0, 2.16888e-21, 2.62469e-20, 0, 8.90456e-17, 0, 0, 0
0.332826, 0, 2.21282e-16, 0, 1.41421, -2.21282e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32232e-18, 0, 0, 5.41619e-21, 6.59588e-20, 0, 2.19888e-16, 0, 0, 0
0.3407, 0, 5.37169e-16, 0, 1.41421, -5.37169e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20989e-18, 0, 0, 1.33031e-20, 1.62923e-19, 0, 5.33783e-16, 0, 0, 0
0.348575, 0, 1.2823e-15, 0, 1.41421, -1.2823e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66223e-18, 0, 0, 3.21492e-20, 3.95709e-19, 0, 1.27421e-15, 0, 0, 0
0.356449, 0, 3.01102e-15, 0, 1.41421, -3.01102e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79912e-17, 0, 0, 7.6469e-20, 9.45371e-19, 0, 2.99201e-15, 0, 0, 0
0.364323, 0, 6.95658e-15, 0, 1.41421, -6.95658e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15644e-17, 0, 0, 1.79074e-19, 2.2223e-18, 0, 6.91262e-15, 0, 0, 0
0.372198, 0, 1.58175e-14, 0, 1.41421, -1.58175e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45013e-17, 0, 0, 4.13024e-19, 5.14162e-18, 0, 1.57174e-14, 0, 0, 0
0.380072, 0, 3.54016e-14, 0, 1.41421, -3.54016e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11493e-16, 0, 0, 9.38498e-19, 1.17114e-17, 0, 3.51774e-14, 0, 0, 0
0.387947, 0, 7.80072e-14, 0, 1.41421, -7.80072e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6599e-16, 0, 0, 2.10157e-18, 2.62684e-17, 0, 7.75129e-14, 0, 0, 0
0.395821, 0, 1.69565e-13, 2.94273e-44, 1.41421, -1.69565e-13, 2.94273e-44, 0, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 1.01285e-15, 2.94273e-44, 2.94273e-44, 4.65369e-18, 5.81848e-17, 2.94273e-44, 1.68489e-13, 2.94273e-44, 2.94273e-44, 2.94273e-44
0.403695, 0, 3.622e-13, 5.35296e-43, 1.41421, -3.622e-13, 5.35296e-43, 0, 5.35296e-43, 5.35296e-43, 5.35296e-43, 5.35296e-43, 5.35296e-43, 5.35296e-43, 5.35296e-43, 5.35296e-43, 5.35296e-43, 5.35296e-43, 2.16333e-15, 5.35296e-43, 5.35296e-43, 1.01285e-17, 1.26582e-16, 5.35296e-43, 3.59899e-13, 5.35296e-43, 5.35296e-43, 5.35296e-43
0.41157, 0, 7.6209e-13, 7.91453e-42, 1.41421, -7.6209e-13, 7.91453e-42, 0, 7.91453e-42, 7.91453e-42, 7.91453e-42, 7.91453e-42, 7.91453e-42, 7.91453e-42, 7.91453e-42, 7.91453e-42, 7.91453e-42, 7.91453e-42, 4.55143e-15, 7.91453e-42, 7.91453e-42, 2.17521e-17, 2.71386e-16, 7.91453e-42, 7.57246e-13, 7.91453e-42, 7.91453e-42, 7.91453e-42
0.419444, 0, 1.57964e-12, 1.02572e-40, 1.41421, -1.57964e-12, 1.02572e-40, 0, 1.02572e-40, 1.02572e-40, 1.02572e-40, 1.02572e-40, 1.02572e-40, 1.02572e-40, 1.02572e-40, 1.02572e-40, 1.02572e-40, 1.02572e-40, 9.43343e-15, 1.02572e-40, 1.02572e-40, 4.61193e-17, 5.73523e-16, 1.02572e-40, 1.56959e-12, 1.02572e-40, 1.02572e-40, 1.02572e-40
0.427319, 0, 3.2259e-12, 1.19118e-39, 1.41421, -3.2259e-12, 1.19118e-39, 0, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.19118e-39, 1.92636e-14, 1.19118e-39, 1.19118e-39, 9.65966e-17, 1.195e-15, 1.19118e-39, 3.20535e-12, 1.19118e-39, 1.19118e-39, 1.19118e-39
0.435193, 0, 6.49113e-12, 1.25013e-38, 1.41421, -6.49113e-12, 1.25013e-38, 0, 1.25013e-38, 1.25013e-38, 1.25013e-38, 1.25013e-38, 1.25013e-38, 1.25013e-38, 1.25013e-38, 1.25013e-38, 1.25013e-38, 1.25013e-38, 3.87609e-14, 1.25013e-38, 1.25013e-38, 2.00012e-16, 2.45559e-15, 1.25013e-38, 6.44971e-12, 1.25013e-38, 1.25013e-38, 1.25013e-38
0.443067, 0, 1.28709e-11, 1.19285e-37, 1.41421, -1.28709e-11, 1.19285e-37, 0, 1.19285e-37, 1.19285e-37, 1.19285e-37, 1.19285e-37, 1.19285e-37, 1.19285e-37, 1.19285e-37, 1.19285e-37, 1.19285e-37, 1.19285e-37, 7.68574e-14, 1.19285e-37, 1.19285e-37, 4.09775e-16, 4.97802e-15, 1.19285e-37, 1.27886e-11, 1.19285e-37, 1.19285e-37, 1.19285e-37
0.450942, 0, 2.51506e-11, 1.04042e-36, 1.41421, -2.51506e-11, 1.04042e-36, 0, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.04042e-36, 1.50196e-13, 1.04042e-36, 1.04042e-36, 8.31534e-16, 9.95967e-15, 1.04042e-36, 2.49897e-11, 1.04042e-36, 1.04042e-36, 1.04042e-36
0.458816, 0, 4.84376e-11, 8.33845e-36, 1.41421, -4.84376e-11, 8.33845e-36, 0, 8.33845e-36, 8.33845e-36, 8.33845e-36, 8.33845e-36, 8.33845e-36, 8.33845e-36, 8.33845e-36, 8.33845e-36, 8.33845e-36, 8.33845e-36, 2.89307e-13, 8.33845e-36, 8.33845e-36, 1.6733e-15, 1.96759e-14, 8.33845e-36, 4.81269e-11, 8.33845e-36, 8.33845e-36, 8.33845e-36
0.466691, 0, 9.19477e-11, 6.17015e-35, 1.41421, -9.19477e-11, 6.17015e-35, 0, 6.17015e-35, 6.17015e-35, 6.17015e-35, 6.17015e-35, 6.17015e-35, 6.17015e-35, 6.17015e-35, 6.17015e-35, 6.17015e-35, 6.17015e-35, 5.49335e-13, 6.17015e-35, 6.17015e-35, 3.34347e-15, 3.84054e-14, 6.17015e-35, 9.13566e-11, 6.17015e-35, 6.17015e-35, 6.17015e-35
0.474565, 0, 1.72053e-10, 4.33323e-34, 1.41421, -1.72053e-10, 4.33323e-34, 0, 4.33323e-34, 4.33323e-34, 4.33323e-34, 4.33323e-34, 4.33323e-34, 4.33323e-34, 4.33323e-34, 4.33323e-34, 4.33323e-34, 4.33323e-34, 1.02837e-12, 4.33323e-34, 4.33323e-34, 6.64313e-15, 7.4124e-14, 4.33323e-34, 1.70944e-10, 4.33323e-34, 4.33323e-34, 4.33323e-34
0.482439, 0, 3.17383e-10, 2.96278e-33, 1.41421, -3.17383e-10, 2.96278e-33, 0, 2.96278e-33, 2.96278e-33, 2.96278e-33, 2.96278e-33, 2.96278e-33, 2.96278e-33, 2.96278e-33, 2.96278e-33, 2.96278e-33, 2.96278e-33, 1.89824e-12, 2.96278e-33, 2.96278e-33, 1.3144e-14, 1.416e-13, 2.96278e-33, 3.1533e-10, 2.96278e-33, 2.96278e-33, 2.96278e-33
0.490314, 0, 5.77225e-10, 1.92269e-32, 1.41421, -5.77225e-10, 1.92269e-32, 0, 1.92269e-32, 1.92269e-32, 1.92269e-32, 1.92269e-32, 1.92269e-32, 1.92269e-32, 1.92269e-32, 1.92269e-32, 1.92269e-32, 1.92269e-32, 3.45553e-12, 1.92269e-32, 1.92269e-32, 2.59336e-14, 2.68062e-13, 1.92269e-32, 5.73476e-10, 1.92269e-32, 1.92269e-32, 1.92269e-32
0.498188, 0, 1.0351e-09, 1.17368e-31, 1.41421, -1.0351e-09, 1.17368e-31, 0, 1.17368e-31, 1.17368e-31, 1.17368e-31, 1.17368e-31, 1.17368e-31, 1.17368e-31, 1.17368e-31, 1.17368e-31, 1.17368e-31, 1.17368e-31, 6.20449e-12, 1.17368e-31, 1.17368e-31, 5.10838e-14, 5.0364e-13, 1.17368e-31, 1.02834e-09, 1.17368e-31, 1.17368e-31, 1.17368e-31
0.506063, 0, 1.8304e-09, 6.73089e-31, 1.41421, -1.8304e-09, 6.73089e-31, 0, 6.73089e-31, 6.73089e-31, 6.73089e-31, 6.73089e-31, 6.73089e-31, 6.73089e-31, 6.73089e-31, 6.73089e-31, 6.73089e-31, 6.73089e-31, 1.09905e-11, 6.73089e-31, 6.73089e-31, 1.00546e-13, 9.40802e-13, 6.73089e-31, 1.81836e-09, 6.73089e-31, 6.73089e-31, 6.73089e-31
0.513937, 0, 3.1921e-09, 3.63159e-30, 1.41421, -3.1921e-09, 3.63159e-30, 0, 3.63159e-30, 3.63159e-30, 3.63159e-30, 3.63159e-30, 3.63159e-30, 3.63159e-30, 3.63159e-30, 3.63159e-30, 3.63159e-30, 3.63159e-30, 1.92105e-11, 3.63159e-30, 3.63159e-30, 1.97825e-13, 1.75084e-12, 3.63159e-30, 3.17094e-09, 3.63159e-30, 3.63159e-30, 3.63159e-30
0.521811, 0, 5.49068e-09, 1.84822e-29, 1.41421, -5.49068e-09, 1.84822e-29, 0, 1.84822e-29, 1.84822e-29, 1.84822e-29, 1.84822e-29, 1.84822e-29, 1.84822e-29, 1.84822e-29, 1.84822e-29, 1.84822e-29, 1.84822e-29, 3.31417e-11, 1.84822e-29, 1.84822e-29, 3.89031e-13, 3.25328e-12, 1.84822e-29, 5.4539e-09, 1.84822e-29, 1.84822e-29, 1.84822e-29
0.529686, 0, 9.31647e-09, 8.89905e-29, 1.41421, -9.31647e-09, 8.89905e-29, 0, 8.89905e-29, 8.89905e-29, 8.89905e-29, 8.89905e-29, 8.89905e-29, 8.89905e-29, 8.89905e-29, 8.89905e-29, 8.89905e-29, 8.89905e-29, 5.64472e-11, 8.89905e-29, 8.89905e-29, 7.64205e-13, 6.04915e-12, 8.89905e-29, 9.25321e-09, 8.89905e-29, 8.89905e-29, 8.89905e-29
0.53756, 0, 1.55959e-08, 4.06607e-28, 1.41421, -1.55959e-08, 4.06607e-28, 0, 4.06607e-28, 4.06607e-28, 4.06607e-28, 4.06607e-28, 4.06607e-28, 4.06607e-28, 4.06607e-28, 4.06607e-28, 4.06607e-28, 4.06607e-28, 9.49448e-11, 4.06607e-28, 4.06607e-28, 1.49794e-12, 1.12784e-11, 4.06607e-28, 1.54882e-08, 4.06607e-28, 4.06607e-28, 4.06607e-28
0.545435, 0, 2.57615e-08, 1.76818e-27, 1.41421, -2.57615e-08, 1.76818e-27, 0, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.76818e-27, 1.57761e-10, 1.76818e-27, 1.76818e-27, 2.92566e-12, 2.11184e-11, 1.76818e-27, 2.55797e-08, 1.76818e-27, 1.76818e-27, 1.76818e-27
0.553309, 0, 4.19955e-08, 7.33861e-27, 1.41421, -4.19955e-08, 7.33861e-27, 0, 7.33861e-27, 7.33861e-27, 7.33861e-27, 7.33861e-27, 7.33861e-27, 7.33861e-27, 7.33861e-27, 7.33861e-27, 7.33861e-27, 7.33861e-27, 2.59043e-10, 7.33861e-27, 7.33861e-27, 5.68467e-12, 3.97474e-11, 7.33861e-27, 4.1691e-08, 7.33861e-27, 7.33861e-27, 7.33861e-27
0.561183, 0, 6.75744e-08, 2.91478e-26, 1.41421, -6.75744e-08, 2.91478e-26, 0, 2.91478e-26, 2.91478e-26, 2.91478e-26, 2.91478e-26, 2.91478e-26, 2.91478e-26, 2.36112e-13, 2.91478e-26, 2.91478e-26, 2.91478e-26, 4.20483e-10, 2.91478e-26, 2.91478e-26, 1.09703e-11, 7.51932e-11, 2.91478e-26, 6.70676e-08, 2.91478e-26, 2.91478e-26, 2.91478e-26
0.569058, 0, 1.07347e-07, 1.11065e-25, 1.41421, -1.07347e-07, 1.11065e-25, 0, 1.11065e-25, 1.11065e-25, 1.11065e-25, 1.11065e-25, 1.11065e-25, 1.11065e-25, 1.0284e-12, 1.11065e-25, 1.11065e-25, 1.11065e-25, 6.74958e-10, 1.11065e-25, 1.11065e-25, 2.09927e-11, 1.4284e-10, 1.11065e-25, 1.06507e-07, 1.11065e-25, 1.11065e-25, 1.11065e-25
0.576932, 0, 1.68388e-07, 4.0861e-25, 1.41421, -1.68388e-07, 4.0861e-25, 0, 4.0861e-25, 4.0861e-25, 4.0861e-25, 4.0861e-25, 4.0861e-25, 4.0861e-25, 3.55512e-12, 4.0861e-25, 4.0861e-25, 4.0861e-25, 1.0718e-09, 4.0861e-25, 4.0861e-25, 3.9776e-11, 2.71991e-10, 4.0861e-25, 1.67001e-07, 4.0861e-25, 4.0861e-25, 4.0861e-25
0.584807, 0, 2.63029e-07, 6.3616e-10, 1.41421, -2.63029e-07, 6.38994e-10, 6.3616e-10, 6.36172e-10, 6.36232e-10, 6.3626e-10, 6.36599e-10, 6.36389e-10, 6.36393e-10, 6.58481e-10, 6.42295e-10, 6.41773e-10, 2.07318e-09, 2.32042e-09, 6.37803e-10, 6.36194e-10, 7.10691e-10, 1.15409e-09, 6.36161e-10, 2.59261e-07, 6.3616e-10, 6.3616e-10, 6.51143e-10
0.592681, 0, 4.08585e-07, 2.75106e-09, 1.41421, -4.08585e-07, 2.76334e-09, 2.75106e-09, 2.75112e-09, 2.75138e-09, 2.7515e-09, 2.75297e-09, 2.75206e-09, 2.75207e-09, 2.83267e-09, 2.77763e-09, 2.77537e-09, 8.97413e-09, 5.37099e-09, 2.75818e-09, 2.75121e-09, 2.88906e-09, 3.73472e-09, 2.75107e-09, 3.98399e-07, 2.75106e-09, 2.75106e-09, 2.81595e-09
0.600555, 0, 6.35904e-07, 9.45063e-09, 1.41421, -6.35904e-07, 9.49284e-09, 9.45063e-09, 9.45081e-09, 9.45171e-09, 9.45213e-09, 9.45717e-09, 9.45404e-09, 9.4541e-09, 9.71162e-09, 9.542e-09, 9.53423e-09, 3.08522e-08, 1.34859e-08, 9.4751e-09, 9.45113e-09, 9.70286e-09, 1.13088e-08, 9.45065e-09, 6.07615e-07, 9.45063e-09, 9.45063e-09, 9.67378e-09
0.60843, 0, 1.00362e-06, 2.97447e-08, 1.41421, -1.00362e-06, 2.98777e-08, 2.97447e-08, 2.97453e-08, 2.97481e-08, 2.97495e-08, 2.97653e-08, 2.97555e-08, 2.97557e-08, 3.05267e-08, 3.00325e-08, 3.0008e-08, 9.7144e-08, 3.58999e-08, 2.98218e-08, 2.97463e-08, 3.01997e-08, 3.32272e-08, 2.97448e-08, 9.2383e-07, 2.97447e-08, 2.97447e-08, 3.04475e-08
0.616304, 0, 1.63483e-06, 8.85584e-08, 1.41421, -1.63483e-06, 8.89543e-08, 8.85584e-08, 8.85601e-08, 8.85685e-08, 8.85725e-08, 8.86198e-08, 8.85904e-08, 8.8591e-08, 9.07926e-08, 8.94155e-08, 8.93426e-08, 2.89304e-07, 9.78583e-08, 8.87879e-08, 8.85631e-08, 8.93677e-08, 9.50185e-08, 8.85586e-08, 1.41076e-06, 8.85584e-08, 8.85584e-08, 9.06515e-08
0.624179, 0, 2.80541e-06, 2.51691e-07, 1.41421, -2.80541e-06, 2.52816e-07, 2.51691e-07, 2.51695e-07, 2.51719e-07, 2.51731e-07, 2.51865e-07, 2.51782e-07, 2.51783e-07, 2.57926e-07, 2.54127e-07, 2.5392e-07, 8.22408e-07, 2.65611e-07, 2.52343e-07, 2.51704e-07, 2.53111e-07, 2.63549e-07, 2.51691e-07, 2.18842e-06, 2.51691e-07, 2.51691e-07, 2.57641e-07
0.632053, 0, 5.14939e-06, 6.8484e-07, 1.41421, -5.14939e-06, 6.87904e-07, 6.8484e-07, 6.84853e-07, 6.84918e-07, 6.84949e-07, 6.85315e-07, 6.85088e-07, 6.85092e-07, 7.01558e-07, 6.91472e-07, 6.90908e-07, 2.23821e-06, 7.05483e-07, 6.86616e-07, 6.84877e-07, 6.873e-07, 7.06301e-07, 6.84842e-07, 3.49979e-06, 6.8484e-07, 6.8484e-07, 7.01037e-07
0.639927, 0, 1.01188e-05, 1.78605e-06, 1.41421, -1.01188e-05, 1.79404e-06, 1.78605e-06, 1.78608e-06, 1.78625e-06, 1.78633e-06, 1.78729e-06, 1.7867e-06, 1.78671e-06, 1.83127e-06, 1.80335e-06, 1.80188e-06, 5.83845e-06, 1.81638e-06, 1.79068e-06, 1.78615e-06, 1.79025e-06, 1.82434e-06, 1.78605e-06, 5.85718e-06, 1.78605e-06, 1.78605e-06, 1.8283e-06
0.647802, 0, 2.09515e-05, 4.46707e-06, 1.41421, -2.09515e-05, 4.48707e-06, 4.46707e-06, 4.46716e-06, 4.46758e-06, 4.46778e-06, 4.47017e-06, 4.46869e-06, 4.46872e-06, 4.58304e-06, 4.51036e-06, 4.50668e-06, 1.46058e-05, 4.51125e-06, 4.47866e-06, 4.46731e-06, 4.47416e-06, 4.53439e-06, 4.46708e-06, 1.03501e-05, 4.46707e-06, 4.46707e-06, 4.57278e-06
